id,index,imageurl,title,author,category id,category,rating
521,1259197107.jpg,http://ecx.images-amazon.com/images/I/41TMBPTnK0L.jpg,Auditing & Assurance Services with ACL Software Student CD-ROM,Timothy Louwers,2,Business & Money,4
522,0133125637.jpg,http://ecx.images-amazon.com/images/I/51xXv6HIi1L.jpg,Auditing and Assurance Services with ACL Software CD (15th Edition),Alvin A. Arens,2,Business & Money,4
523,0077729145.jpg,http://ecx.images-amazon.com/images/I/51blO82TjFL.jpg,Principles of Auditing & Other Assurance Services (Newest Edition),Ray Whittington,2,Business & Money,1
524,1305080572.jpg,http://ecx.images-amazon.com/images/I/51y8XjfPdiL.jpg,Auditing: A Risk Based-Approach to Conducting a Quality Audit (with ACL CD) (Newest Edition),Karla Johnstone,2,Business & Money,4
525,0071703071.jpg,http://ecx.images-amazon.com/images/I/514BYPaoW1L.jpg,"Financial Shenanigans: How to Detect Accounting Gimmicks & Fraud in Financial Reports, 3rd Edition",Howard Schilit,2,Business & Money,1
526,007786221X.jpg,http://ecx.images-amazon.com/images/I/51Rcl5kHm9L.jpg,Ethical Obligations and Decision-Making in Accounting: Text and Cases,Steven Mintz,2,Business & Money,4
527,0894134213.jpg,http://ecx.images-amazon.com/images/I/51PB4NX55WL.jpg,Risk Management: Changing the Internal Auditor's Paradigm,Georges M. Selim,2,Business & Money,4
528,0133852105.jpg,http://ecx.images-amazon.com/images/I/51sG4MNSAJL.jpg,Auditing Cases: An Interactive Learning Approach (6th Edition),Mark S. Beasley,2,Business & Money,5
529,1118922344.jpg,http://ecx.images-amazon.com/images/I/51O%2Bs87oGRL.jpg,Principles of Fraud Examination,Joseph T. Wells,2,Business & Money,4
530,128506660X.jpg,http://ecx.images-amazon.com/images/I/51VLCo0mOrL.jpg,Contemporary Auditing,Michael C. Knapp,2,Business & Money,3
531,1259162346.jpg,http://ecx.images-amazon.com/images/I/51crz9o5YyL.jpg,MP Auditing & Assurance Services w/ ACL Software CD-ROM: A Systematic Approach,William Messier Jr,2,Business & Money,2
532,0078025613.jpg,http://ecx.images-amazon.com/images/I/517nz136RJL.jpg,Principles of Auditing & Other Assurance Services,Ray Whittington,2,Business & Money,3
533,0538470844.jpg,http://ecx.images-amazon.com/images/I/51h9dyCIkkL.jpg,Fraud Examination,W. Steve Albrecht,2,Business & Money,4
534,0078136660.jpg,http://ecx.images-amazon.com/images/I/51v0sWUKJFL.jpg,Forensic Accounting and Fraud Examination,William Hopwood,2,Business & Money,2
535,0256221618.jpg,http://ecx.images-amazon.com/images/I/51FCtoOGwFL.jpg,Information Quality Assurance and Internal Control for Management Decision Making,William R Kinney,2,Business & Money,1
536,0077862341.jpg,http://ecx.images-amazon.com/images/I/41mzNEi8caL.jpg,Auditing & Assurance Services,Timothy J. Louwers,2,Business & Money,5
537,1119095204.jpg,http://ecx.images-amazon.com/images/I/51Gdump5LfL.jpg,Wiley CIAexcel Exam Review 2015: Complete Set (Wiley CIA Exam Review Series),S. Rao Vallabhaneni,2,Business & Money,1
538,0814416616.jpg,http://ecx.images-amazon.com/images/I/51kSbANSqDL.jpg,Auditing Your Human Resources Department: A Step-by-Step Guide to Assessing the Key Areas of Your Program,John H. McConnell,2,Business & Money,2
539,1133939155.jpg,http://ecx.images-amazon.com/images/I/51gWxk8ZU0L.jpg,Auditing: A Risk-Based Approach to Conducting a Quality Audit (with ACL CD-ROM),Karla Johnstone,2,Business & Money,5
540,1118152859.jpg,http://ecx.images-amazon.com/images/I/51doGjZpfDL.jpg,"Benford's Law: Applications for Forensic Accounting, Auditing, and Fraud Detection",Mark Nigrini,2,Business & Money,2
541,0470599073.jpg,http://ecx.images-amazon.com/images/I/41hQLBZakdL.jpg,A Guide to Forensic Accounting Investigation,Steven L. Skalak,2,Business & Money,4
542,0470287179.jpg,http://ecx.images-amazon.com/images/I/51UZVByVKrL.jpg,Internal Controls Policies and Procedures,Rose Hightower,2,Business & Money,5
543,087389751X.jpg,http://ecx.images-amazon.com/images/I/51olUxqM0cL.jpg,"ISO 9001:2008 Internal Audits Made Easy: Tools, Techniques, and Step-By-Step Guidelines for Successful Internal Audits, Third Edition",Anne W. Phillips,2,Business & Money,3
544,1259619028.jpg,http://ecx.images-amazon.com/images/I/51Kwqx1qNhL.jpg,Principles of Auditing & Other Assurance Services with Connect,Ray Whittington,2,Business & Money,2
545,1118996216.jpg,http://ecx.images-amazon.com/images/I/51tZU5l2uCL.jpg,Internal Control Audit and Compliance: Documentation and Testing Under the New COSO Framework (Wiley Corporate F&A),Lynford Graham,2,Business & Money,4
546,0136109748.jpg,http://ecx.images-amazon.com/images/I/41WKhkaCvpL.jpg,Strategic Staffing (2nd Edition),Jean M. Phillips,2,Business & Money,3
547,1259162311.jpg,http://ecx.images-amazon.com/images/I/51h3BP1qdTL.jpg,MP Loose-Leaf Auditing & Assurance Services w/ ACL Software CD-ROM: A Systematic Approach,William Messier Jr,2,Business & Money,4
548,0470646292.jpg,http://ecx.images-amazon.com/images/I/51mGWqSIthL.jpg,Principles of Fraud Examination,Joseph T. Wells,2,Business & Money,1
549,0077520157.jpg,http://ecx.images-amazon.com/images/I/41%2BZ0qiIkTL.jpg,"Auditing & Assurance Services: A Systematic Approach, 8th",William F. Messier,2,Business & Money,2
550,0415630258.jpg,http://ecx.images-amazon.com/images/I/51W63ZtrkEL.jpg,Called to Account: Financial Frauds that Shaped the Accounting Profession,Paul M. Clikeman,2,Business & Money,5
551,0306813920.jpg,http://ecx.images-amazon.com/images/I/41QvkXGmTrL.jpg,Howard Hughes: The Untold Story,Peter Harry Brown,2,Business & Money,2
552,0763791814.jpg,http://ecx.images-amazon.com/images/I/51U-L0LKhVL.jpg,Auditing IT Infrastructures For Compliance (Information Systems Security & Assurance),Martin Weiss,2,Business & Money,3
553,1118179803.jpg,http://ecx.images-amazon.com/images/I/51FVpv1Ma6L.jpg,Healthcare Fraud: Auditing and Detection Guide,Rebecca S. Busch,2,Business & Money,1
554,0873897102.jpg,http://ecx.images-amazon.com/images/I/41XbZwV8apL.jpg,"The Internal Auditing Pocket Guide: Preparing, Performing, Reporting and Follow-up, Second Edition",J.P. Russell,2,Business & Money,5
555,1118978978.jpg,http://ecx.images-amazon.com/images/I/51F3jmCLOGL.jpg,"Wiley Practitioner's Guide to GAAS 2015: Covering all SASs, SSAEs, SSARSs, PCAOB Auditing Standards, and Interpretations (Wiley Regulatory Reporting)",Joanne M. Flood,2,Business & Money,4
556,0470114789.jpg,http://ecx.images-amazon.com/images/I/51AEuOL2cwL.jpg,Building a World-Class Compliance Program: Best Practices and Strategies for Success,Martin T. Biegelman,2,Business & Money,5
557,0470889284.jpg,http://ecx.images-amazon.com/images/I/515mgWoJPJL.jpg,Forensic Accounting For Dummies,Frimette Kass-Shraibman,2,Business & Money,3
558,0077486277.jpg,http://ecx.images-amazon.com/images/I/51o9bTnS7WL.jpg,Principles of Auditing & Other Assurance Services,Ray Whittington,2,Business & Money,4
559,0078025567.jpg,http://ecx.images-amazon.com/images/I/51z8u%2Bba8RL.jpg,Auditing and Accounting Cases: Investigating Issues of Fraud and Professional Ethics,Jay Thibodeau,2,Business & Money,3
560,1133949886.jpg,http://ecx.images-amazon.com/images/I/41B8lgdbb2L.jpg,Information Technology Auditing,James A. Hall,2,Business & Money,5
561,1332261051.jpg,http://ecx.images-amazon.com/images/I/41c0S2xw%2B2L.jpg,Federal Response to Midwest Flooding (Classic Reprint),United States; Congress; Hous Oversight,2,Business & Money,4
562,047091288X.jpg,http://ecx.images-amazon.com/images/I/51gltiSzGRL.jpg,"COSO Enterprise Risk Management: Establishing Effective Governance, Risk, and Compliance (GRC) Processes",Robert R. Moeller,2,Business & Money,1
563,0470879599.jpg,http://ecx.images-amazon.com/images/I/518KxcjY9WL.jpg,Forensic Accounting and Fraud Investigation for Non-Experts,Stephen Pedneault,2,Business & Money,4
564,0894136437.jpg,http://ecx.images-amazon.com/images/I/51%2BtqEIOvPL.jpg,"Internal Auditing: Assurance and Consulting Services, 2nd Edition",Kurt F. Reding PhD CIA CPA CMA,2,Business & Money,4
565,0471406767.jpg,http://ecx.images-amazon.com/images/I/31u8weKofmL.jpg,"IT Audit, Control, and Security",Robert R. Moeller,2,Business & Money,5
566,1118004582.jpg,http://ecx.images-amazon.com/images/I/51GYTO1WUWL.jpg,Executive Roadmap to Fraud Prevention and Internal Control: Creating a Culture of Compliance,Martin T. Biegelman,2,Business & Money,2
567,1118906136.jpg,http://ecx.images-amazon.com/images/I/51GSSX72PML.jpg,Essential Strategies for Financial Services Compliance,Annie Mills,2,Business & Money,1
568,0873895703.jpg,http://ecx.images-amazon.com/images/I/41wwBGFzeWL.jpg,Quality Audits for Improved Performance,Dennis R. Arter,2,Business & Money,1
569,0133448738.jpg,http://ecx.images-amazon.com/images/I/51Jci88h4-L.jpg,"Auditing and Assurance Services, Student Value Edition Plus NEW MyAccountingLab with Pearson eText -- Access Card Package (15th Edition)",Alvin A. Arens,2,Business & Money,1
570,1118893395.jpg,http://ecx.images-amazon.com/images/I/41eOQAcFK5L.jpg,Wiley CIAexcel Exam Review 2014 Complete Set (Wiley CIA Exam Review Series),S. Rao Vallabhaneni,2,Business & Money,2
571,0470392444.jpg,http://ecx.images-amazon.com/images/I/51Cop31odDL.jpg,Fraud Analysis Techniques Using ACL,David Coderre,2,Business & Money,4
572,111823068X.jpg,http://ecx.images-amazon.com/images/I/518dLustiJL.jpg,Fraud Analytics: Strategies and Methods for Detection and Prevention,Delena D. Spann,2,Business & Money,5
573,0470134682.jpg,http://ecx.images-amazon.com/images/I/51qC3l739jL.jpg,Fraud Casebook: Lessons from the Bad Side of Business,Joseph T. Wells,2,Business & Money,2
574,0132567237.jpg,http://ecx.images-amazon.com/images/I/514fips-bdL.jpg,Auditing Cases: An Interactive Learning Approach (5th Edition),Mark S. Beasley,2,Business & Money,4
575,007163536X.jpg,http://ecx.images-amazon.com/images/I/510d6atucGL.jpg,"Schaum's Outline of Bookkeeping and Accounting, Fourth Edition (Schaum's Outlines)",Joel Lerner,2,Business & Money,5
576,0393346595.jpg,http://ecx.images-amazon.com/images/I/51Yaji8%2BMDL.jpg,Double Entry: How the Merchants of Venice Created Modern Finance,Jane Gleeson-White,2,Business & Money,2
577,1413322034.jpg,http://ecx.images-amazon.com/images/I/51-8jqzOspL.jpg,Tax Savvy for Small Business,Frederick W. Daily Attorney,2,Business & Money,5
578,1681273071.jpg,http://ecx.images-amazon.com/images/I/51sbsgb5%2BPL.jpg,Bookkeeping Book (Record Daily Transactions),Speedy Publishing LLC,2,Business & Money,2
579,0764166573.jpg,http://ecx.images-amazon.com/images/I/51SYyEDXtuL.jpg,Accounting Handbook (Barron's Accounting Handbook),Jae K. Shim Ph.D.,2,Business & Money,4
580,0762761261.jpg,http://ecx.images-amazon.com/images/I/51Oucx0LICL.jpg,How to Start a Home-based Bookkeeping Business (Home-Based Business Series),Michelle Long,2,Business & Money,1
581,0764141333.jpg,http://ecx.images-amazon.com/images/I/51dXtsz-dFL.jpg,E-Z Bookkeeping (Bookkeeping the Easy Way),Kathleen Fitzpatrick,2,Business & Money,5
582,0944205577.jpg,http://ecx.images-amazon.com/images/I/51e7kqjZ2IL.jpg,Keeping the Books: Basic Recordkeeping and Accounting for Small Business (Small Business Strategies Series),Linda Pinson,2,Business & Money,4
583,1413320740.jpg,http://ecx.images-amazon.com/images/I/51M5SqJ8NjL.jpg,LLC or Corporation?: How to Choose the Right Form for Your Business,Anthony Mancuso Attorney,2,Business & Money,1
584,1884826261.jpg,http://ecx.images-amazon.com/images/I/41kiri28EpL.jpg,Mastering Correction of Account Errors (Professional Bookkeeping Certification),Fettus,2,Business & Money,1
585,1413320805.jpg,http://ecx.images-amazon.com/images/I/512siz3s3FL.jpg,Deduct It!: Lower Your Small Business Taxes,Stephen Fishman JD,2,Business & Money,4
586,0470169834.jpg,http://ecx.images-amazon.com/images/I/51oxtJTVtWL.jpg,Bookkeeping Workbook For Dummies,Lita Epstein,2,Business & Money,4
587,1618350145.jpg,http://ecx.images-amazon.com/images/I/51t-RJrLYrL.jpg,The E-Myth Bookkeeper,Michael E. Gerber,2,Business & Money,3
588,1628736852.jpg,http://ecx.images-amazon.com/images/I/31tuITff%2BGL.jpg,Firearms Acquisition and Disposition Record Book,,2,Business & Money,1
589,0768407249.jpg,http://ecx.images-amazon.com/images/I/51a9JdqD9-L.jpg,Non-Negotiable: The Story of Happy State Bank & The Power of Accountability,Sam Silverstein,2,Business & Money,1
590,1413320015.jpg,http://ecx.images-amazon.com/images/I/51DXuS13nhL.jpg,The Real Estate Agent's Tax Deduction Guide,Stephen Fishman,2,Business & Money,5
591,1630760692.jpg,http://ecx.images-amazon.com/images/I/51uKPGDDKsL.jpg,Write It Off! Deduct It!: The A-to-Z Guide to Tax Deductions for Home-Based Businesses,Bernard B. Kamoroff C.P.A.,2,Business & Money,2
592,1938910419.jpg,http://ecx.images-amazon.com/images/I/41TpxAqGdhL.jpg,Bookkeeping Guidebook: A Practitioner's Guide,Steven M. Bragg,2,Business & Money,4
593,1605543098.jpg,http://ecx.images-amazon.com/images/I/51ShYVwr6JL.jpg,The Redleaf Calendar-Keeper 2015: A Record-Keeping System for Family Child Care Professionals (Redleaf Business Series),,2,Business & Money,1
594,0787975400.jpg,http://ecx.images-amazon.com/images/I/51m3jtUKSIL.jpg,Bookkeeping for Nonprofits: A Step-by-Step Guide to Nonprofit Accounting,Murray Dropkin,2,Business & Money,1
595,1481819887.jpg,http://ecx.images-amazon.com/images/I/5135xWCcSpL.jpg,Notary Public Log Book,Brian Scott Bowers,2,Business & Money,2
596,1929610793.jpg,http://ecx.images-amazon.com/images/I/41BkubuR-HL.jpg,"Family Child Care Contracts and Policies, Third Edition: How to Be Businesslike in a Caring Profession (Redleaf Press Business Series)",Tom Copeland,2,Business & Money,2
597,1118116453.jpg,http://ecx.images-amazon.com/images/I/51F%2Bp4yLXrL.jpg,Bookkeeping Kit For Dummies,Lita Epstein,2,Business & Money,1
598,1413320767.jpg,http://ecx.images-amazon.com/images/I/51RUdcXCinL.jpg,Home Business Tax Deductions: Keep What You Earn,Stephen Fishman JD,2,Business & Money,4
599,1884826296.jpg,http://ecx.images-amazon.com/images/I/51csuIeUASL.jpg,Mastering Inventory (Professional Bookkeeping Certification),Philip E. Meyer,2,Business & Money,1
600,0470882557.jpg,http://ecx.images-amazon.com/images/I/51VYxOL1pZL.jpg,Bookkeeping Essentials: How to Succeed as a Bookkeeper,Steven M. Bragg,2,Business & Money,2
601,0940069296.jpg,http://ecx.images-amazon.com/images/I/516j4LBjSeL.jpg,Bookkeeping Basics: What Every Nonprofit Bookkeeper Needs to Know,Debra L. Ruegg,2,Business & Money,3
602,1413322050.jpg,http://ecx.images-amazon.com/images/I/51eL-xOlggL.jpg,Deduct It!: Lower Your Small Business Taxes,Stephen Fishman JD,2,Business & Money,2
603,0767917065.jpg,http://ecx.images-amazon.com/images/I/51hu8JnK-ML.jpg,Bookkeeping Made Simple,David A. Flannery,2,Business & Money,1
604,1593165722.jpg,http://ecx.images-amazon.com/images/I/51YewSCZMkL.jpg,Financial Statements,Thomas R. Ittelson,2,Business & Money,2
605,1439251061.jpg,http://ecx.images-amazon.com/images/I/41rU1cBXP7L.jpg,The Tax Domme's Guide for Sex Workers and All Other Business People,Mistress Lori A. St. Kitts,2,Business & Money,2
606,0692279644.jpg,http://ecx.images-amazon.com/images/I/4197b9YSlHL.jpg,Taxpayer's Comprehensive Guide to LLCs and S Corps: 2015 Edition,Jason Watson,2,Business & Money,4
607,0983234159.jpg,http://ecx.images-amazon.com/images/I/51xZ4fV%2BeaL.jpg,The Tax Detective Uncovering the Mystery of Small Business Tax Planning,America's Top Tax Planners,2,Business & Money,5
608,1416561994.jpg,http://ecx.images-amazon.com/images/I/519Uuq6VHfL.jpg,"The Answer: Grow Any Business, Achieve Financial Freedom, and Live an Extraordinary Life",John Assaraf,2,Business & Money,2
609,1941627129.jpg,http://ecx.images-amazon.com/images/I/51roLrOszLL.jpg,2015 Healthcare Reform Facts,Alson R. Martin,2,Business & Money,2
610,1495290719.jpg,http://ecx.images-amazon.com/images/I/51j2U3sWFLL.jpg,International Taxation in America for the Entrepreneur,Brian Dooley,2,Business & Money,3
611,0071743278.jpg,http://ecx.images-amazon.com/images/I/51BTSqbu4NL.jpg,"Small Business Taxes Made Easy, Second Edition",Eva Rosenberg ,2,Business & Money,4
612,1605543942.jpg,http://ecx.images-amazon.com/images/I/51tJ60RY%2BdL.jpg,Family Child Care 2014 Tax Workbook and Organizer (Redleaf Business Series),Tom Copeland  JD,2,Business & Money,3
613,0973887923.jpg,http://ecx.images-amazon.com/images/I/51J0PLEUMWL.jpg,Secrets to Starting & Running Your Own Bookkeeping Business: Freelance Bookkeeping at Home,Sylvia Jaumann,2,Business & Money,4
614,1503146928.jpg,http://ecx.images-amazon.com/images/I/51vu-h8tb%2BL.jpg,"How to Do Your Taxes: Taxes for Small Business - The Fastest & Easiest Way Possi (tax, taxes, taxes for small businesss) (Volume 1)",John Weiksnar,2,Business & Money,4
615,1935081500.jpg,http://ecx.images-amazon.com/images/I/410tzd6fotL.jpg,"Reasonable Compensation: Application and Analysis for Appraisal, Tax and Management Purposes",Ronald L. Seigneur,2,Business & Money,3
616,047019863X.jpg,http://ecx.images-amazon.com/images/I/51XPcMxAVIL.jpg,Wiley Pathways Small Business Accounting,Lita Epstein,2,Business & Money,4
617,1413322077.jpg,http://ecx.images-amazon.com/images/I/51q94-7TX-L.jpg,Home Business Tax Deductions: Keep What You Earn,Stephen Fishman JD,2,Business & Money,2
618,0470465018.jpg,http://ecx.images-amazon.com/images/I/41d9ow10cPL.jpg,Fast Close: A Guide to Closing the Books Quickly,Steven M. Bragg,2,Business & Money,1
619,0071836640.jpg,http://ecx.images-amazon.com/images/I/51Q6b6XnUuL.jpg,How to Pay Zero Taxes 2016: Your Guide to Every Tax Break the IRS Allows,Jeff Schnepper,2,Business & Money,4
620,0970238215.jpg,http://ecx.images-amazon.com/images/I/51RMBPG0CTL.jpg,Bill Paying Reminder and Filing System,Benjamin Jackson,2,Business & Money,4
621,0668053984.jpg,http://ecx.images-amazon.com/images/I/71PY6KN2JAL.gif,Bookkeeper-Account 6th ed (Arco Civil Service Test Tutor),Arco,2,Business & Money,1
622,0967088615.jpg,http://ecx.images-amazon.com/images/I/41TSHJV974L.jpg,The Home Daycare Complete Recordkeeping System,Brigitte A. Thompson,2,Business & Money,1
623,1477489118.jpg,http://ecx.images-amazon.com/images/I/41JNWfQgkOL.jpg,"FULL-CHARGE BOOKKEEPING: For the Beginner, Intermediate & Advanced Bookkeeper",Nick J DeCandia CPA,2,Business & Money,1
624,1605543934.jpg,http://ecx.images-amazon.com/images/I/51vi-xCSM7L.jpg,Family Child Care 2014 Tax Companion (Redleaf Business Series),Tom Copeland  JD,2,Business & Money,1
625,1119026539.jpg,http://ecx.images-amazon.com/images/I/61Agv4cNOaL.jpg,Bookkeeping and Accounting All-in-One For Dummies - UK,Jane E. Kelly,2,Business & Money,4
626,1884834469.jpg,http://ecx.images-amazon.com/images/I/413TkcS1aFL.jpg,Family Child Care Mileage-Keeper,Tom Copeland  JD,2,Business & Money,3
627,0578076322.jpg,http://ecx.images-amazon.com/images/I/51hymO65VbL.jpg,Basic Accounting Simplified,Gary S Lesser,2,Business & Money,2
628,0071803408.jpg,http://ecx.images-amazon.com/images/I/514DwZq8unL.jpg,Lower Your Taxes Big Time 2013-2014 5/E,Sandy Botkin,2,Business & Money,1
629,1892949504.jpg,http://ecx.images-amazon.com/images/I/51%2ByjbY%2Be-L.jpg,Small Business Accounting Simplified,Daniel Sitarz,2,Business & Money,2
630,0941361446.jpg,http://ecx.images-amazon.com/images/I/51qdV9B5GkL.jpg,"Annual Tax Mess Organizer for Massage Therapists, Estheticians & Spa Owners: Help for self-employed individuals who did not keep itemized income & expense records during the business year.",KiKi Canniff,2,Business & Money,4
631,1601380127.jpg,http://ecx.images-amazon.com/images/I/51-tOyVtNAL.jpg,How to Read and Understand Financial Statements When You Don't Know What You Are Looking At: For Business Owners and Investors,Brian Kline,2,Business & Money,2
632,1477448403.jpg,http://ecx.images-amazon.com/images/I/41ONGmfjNxL.jpg,Introduction to Sales Tax for Amazon FBA Sellers: Information and Tips to Help FBA Sellers Understand Tax Law,Michael K Rice,2,Business & Money,3
633,0764598481.jpg,http://ecx.images-amazon.com/images/I/51cJMiZPxwL.jpg,Bookkeeping For Dummies,Lita Epstein,2,Business & Money,3
634,0981897142.jpg,http://ecx.images-amazon.com/images/I/51fQHoztQcL.jpg,How to Start a Successful Home-Based Freelance Bookkeeping and Tax Preparation Business,C. Pinheiro,2,Business & Money,1
635,1572485078.jpg,http://ecx.images-amazon.com/images/I/51tweOMF28L.jpg,The Complete Book of Corporate Forms: From Minutes to Annual Reports and Everything in Between,James Ray,2,Business & Money,3
636,187781007X.jpg,http://ecx.images-amazon.com/images/I/51ijw2PHzLL.jpg,"Smart Tax Write-offs, Fifth Edition",Norm Ray CPA,2,Business & Money,2
637,1600377432.jpg,http://ecx.images-amazon.com/images/I/51Gs2VJE8hL.jpg,"Smart Business, Stupid Business: What School Never Taught You About Building a SUCCESSFUL Business",Diane Kennedy,2,Business & Money,3
638,9041147675.jpg,http://ecx.images-amazon.com/images/I/41w1sKvBSML.jpg,The Law and Practice of Shareholders' Agreements in National and International Joint Ventures: Common and Civil Law Uses.,Ronald Charles Wolf,2,Business & Money,1
639,1118956230.jpg,http://ecx.images-amazon.com/images/I/51HkdVceOIL.jpg,Wiley CMAexcel Learning System Exam Review and Online Intensive Review 2015 + Test Bank: Complete Set (Wiley CMA Learning System),IMA,2,Business & Money,3
640,1118816838.jpg,http://ecx.images-amazon.com/images/I/413wf4Qx6gL.jpg,Wiley CPAexcel Exam Review 2014 Focus Notes: Auditing and Attestation,Wiley,2,Business & Money,4
641,0078025532.jpg,http://ecx.images-amazon.com/images/I/51%2BXYD%2BzvgL.jpg,Cost Management: A Strategic Emphasis,Edward Blocher,2,Business & Money,2
642,145632134X.jpg,http://ecx.images-amazon.com/images/I/51g3HZYVS3L.jpg,Hidden Credit Repair Secrets: Step-by-Step 6 Letter Dispute Plan Included,Mark Clayborne,2,Business & Money,3
643,1587620685.jpg,http://ecx.images-amazon.com/images/I/41zsF2FLIEL.jpg,Term Sheets & Valuations - A Line by Line Look at the Intricacies of Term Sheets & Valuations (Bigwig Briefs),Alex Wilmerding,2,Business & Money,1
644,1259116832.jpg,http://ecx.images-amazon.com/images/I/510LJOqjkFL.jpg,Financial Accounting with Connect Access Card,Robert Libby,2,Business & Money,3
645,1285866304.jpg,http://ecx.images-amazon.com/images/I/51oF7jeQYyL.jpg,Financial & Managerial Accounting,Carl S. Warren,2,Business & Money,2
646,0078025583.jpg,http://ecx.images-amazon.com/images/I/511OLSi3Z0L.jpg,Fundamental Accounting Principles,John Wild,2,Business & Money,4
647,0470930659.jpg,http://ecx.images-amazon.com/images/I/51ItAogyspL.jpg,Financial Accounting For Dummies,Maire Loughran,2,Business & Money,1
648,1560659602.jpg,http://ecx.images-amazon.com/images/I/61C1tCMJwGL.jpg,Fall Harvest (Preparing for Winter),"PhD, Gail Saunders-Smith",4,Children's Books,5
649,1432915061.jpg,http://ecx.images-amazon.com/images/I/51g2xVMy56L.jpg,Plant Parts (The Life of Plants),Louise Spilsbury,4,Children's Books,3
650,0486234991.jpg,http://ecx.images-amazon.com/images/I/51TVoDD3MFL.jpg,Herbs Coloring Book (Dover Nature Coloring Book),Stefen Bernath,4,Children's Books,4
651,076138507X.jpg,http://ecx.images-amazon.com/images/I/31aRfa4WqHL.jpg,Fall Apples: Crisp and Juicy (Cloverleaf Books - Fall's Here!),Martha E. H. Rustad,4,Children's Books,4
652,0802788017.jpg,http://ecx.images-amazon.com/images/I/61kDQEcx1aL.jpg,Are Trees Alive?,Debbie S. Miller,4,Children's Books,3
653,1491460164.jpg,http://ecx.images-amazon.com/images/I/51OlfOTY4kL.jpg,Pumpkins (Celebrate Fall),Erika L. Shores,4,Children's Books,1
654,0590426605.jpg,http://ecx.images-amazon.com/images/I/51Gq4b6tIvL.jpg,The Story Of George Washington Carver,Eva Moore,4,Children's Books,3
655,1681865653.jpg,http://ecx.images-amazon.com/images/I/61aKTpD8CZL.jpg,Plants and Animals,Violetta J Lamb,4,Children's Books,1
656,0761114645.jpg,http://ecx.images-amazon.com/images/I/5156sqSeBLL.jpg,Fandex Family Field Guides: Wildflowers,Ruth Rogers Clausen,4,Children's Books,1
657,0544340124.jpg,http://ecx.images-amazon.com/images/I/61tMUZEIm%2BL.jpg,Flowers Are Calling,Rita Gray,4,Children's Books,2
658,0789447541.jpg,http://ecx.images-amazon.com/images/I/51IN5eTinnL.jpg,DK Readers: Plants Bite Back! (Level 3: Reading Alone),Richard Platt,4,Children's Books,3
659,1429661852.jpg,http://ecx.images-amazon.com/images/I/513S0HGGD3L.jpg,Carrots Grow Underground (How Fruits and Vegetables Grow),Mari Schuh,4,Children's Books,5
660,1433987201.jpg,http://ecx.images-amazon.com/images/I/51JrBOPuWSL.jpg,Plant Classification (Life Science Stories),Leon Gray,4,Children's Books,5
661,1442403527.jpg,http://ecx.images-amazon.com/images/I/61kgq2-aIoL.jpg,It's Harvest Time!: A Book with Foldout Pages,Jean McElroy,4,Children's Books,4
662,0486233081.jpg,http://ecx.images-amazon.com/images/I/61hvlfJAFBL.jpg,Common Weeds: Coloring Book,Stefen Bernath,4,Children's Books,5
663,143294150X.jpg,http://ecx.images-amazon.com/images/I/51PJ6ZIActL.jpg,An Apple's Life (Watch It Grow),Nancy Dickmann,4,Children's Books,2
664,0486246434.jpg,http://ecx.images-amazon.com/images/I/51zT8McJyxL.jpg,Mushrooms of the World with Pictures to Color (Dover Nature Coloring Book),Jeannette Bowers,4,Children's Books,5
665,0778753913.jpg,http://ecx.images-amazon.com/images/I/61-qVoB9W6L.jpg,"Protists: Algae, Amoebas, Plankton, and Other Protists (Class of Their Own)",Rona Arato,4,Children's Books,3
666,142966181X.jpg,http://ecx.images-amazon.com/images/I/51TMw7UHbOL.jpg,Apples Grow on a Tree (How Fruits and Vegetables Grow),Mari Schuh,4,Children's Books,5
667,0736896236.jpg,http://ecx.images-amazon.com/images/I/51MxF2tQ93L.jpg,Seeds (Plant Parts),Vijaya Khisty Bodach,4,Children's Books,4
668,141097930X.jpg,http://ecx.images-amazon.com/images/I/51s2KJAffbL.jpg,Experiments with Plants (Read and Experiment),Isabel Thomas,4,Children's Books,3
669,0030511224.jpg,http://ecx.images-amazon.com/images/I/516T610J4ZL.jpg,Holt Modern Chemistry: Student Edition Grades 9-12 1999,RINEHART AND WINSTON HOLT,4,Children's Books,4
670,0778723089.jpg,http://ecx.images-amazon.com/images/I/61MNHNWNVGL.jpg,Photosynthesis: Changing Sunlight Into Food (Nature's Changes),Bobbie Kalman,4,Children's Books,3
671,0823432041.jpg,http://ecx.images-amazon.com/images/I/61m2I-pbqaL.jpg,The Fruits We Eat,Gail Gibbons,4,Children's Books,2
672,0060887168.jpg,http://ecx.images-amazon.com/images/I/51XUeEWDKdL.jpg,How a Seed Grows (Spanish edition): Como crece una semilla (Let's-Read-and-Find-Out Science 1),Helene J. Jordan,4,Children's Books,2
673,1491460156.jpg,http://ecx.images-amazon.com/images/I/516RYdr30%2BL.jpg,Fall Leaves (Celebrate Fall),Erika L. Shores,4,Children's Books,3
674,0147517494.jpg,http://ecx.images-amazon.com/images/I/61hkyoRXAeL.jpg,Plants That Never Ever Bloom (Explore!),Ruth Heller,4,Children's Books,3
675,0736896198.jpg,http://ecx.images-amazon.com/images/I/51Gl3j0lVXL.jpg,Flowers (Plant Parts),Vijaya Khisty Bodach,4,Children's Books,3
